date,Dir,Spd,Temp,Radiance
2020-01-15 12:00:00,0.11428571428571428,0.241610738,0.96875,0.720461095
2020-01-15 13:00:00,0.2,0.255033557,0.97265625,0.703170029
2020-01-15 14:00:00,0.3142857142857143,0.265100671,0.9765625,0.922190202
2020-01-15 15:00:00,0.3142857142857143,0.275167785,0.95703125,0.631123919
2020-01-15 16:00:00,0.2,0.288590604,0.90625,0.363112392
2020-01-15 17:00:00,0.2571428571428571,0.275167785,0.85546875,0.132564841
2020-01-15 18:00:00,0.2,0.288590604,0.8671875,0.074927954
2020-01-15 19:00:00,0.2,0.27852349,0.84375,0.008645533
2020-01-15 20:00:00,0.2,0.268456376,0.83984375,0.0
2020-01-16 06:00:00,0.2571428571428571,0.33557047,0.75390625,0.0
2020-01-16 07:00:00,0.22857142857142856,0.355704698,0.7421875,0.011527378
2020-01-16 08:00:00,0.2571428571428571,0.389261745,0.71875,0.069164265
2020-01-16 09:00:00,0.2571428571428571,0.40604026849999997,0.73828125,0.158501441
2020-01-16 10:00:00,0.2571428571428571,0.422818792,0.72265625,0.132564841
2020-01-16 11:00:00,0.2571428571428571,0.382550336,0.71484375,0.155619597
2020-01-16 12:00:00,0.2857142857142857,0.362416107,0.78125,0.273775216
2020-01-16 13:00:00,0.2857142857142857,0.543624161,0.765625,0.233429395
2020-01-16 14:00:00,0.3142857142857143,0.55704698,0.76953125,0.141210375
2020-01-16 15:00:00,0.3142857142857143,0.691275168,0.77734375,0.126801153
2020-01-16 16:00:00,0.3142857142857143,0.597315436,0.76171875,0.144092219
2020-01-16 17:00:00,0.3142857142857143,0.718120805,0.76953125,0.086455331
2020-01-16 18:00:00,0.3142857142857143,0.66442953,0.74609375,0.014409222
2020-01-16 19:00:00,0.3142857142857143,0.644295302,0.75390625,0.0
2020-01-16 20:00:00,0.3142857142857143,0.570469799,0.70703125,0.0
2020-01-17 06:00:00,0.37142857142857144,0.583892617,0.7421875,0.0
2020-01-17 07:00:00,0.37142857142857144,0.476510067,0.734375,0.0
2020-01-17 08:00:00,0.37142857142857144,0.476510067,0.73046875,0.017291066
2020-01-17 09:00:00,0.37142857142857144,0.476510067,0.76171875,0.031700288
2020-01-17 10:00:00,0.37142857142857144,0.369127517,0.79296875,0.069164265
2020-01-17 11:00:00,0.37142857142857144,0.402684564,0.8046875,0.109510086
2020-01-17 12:00:00,0.37142857142857144,0.429530201,0.80859375,0.187319885
2020-01-17 13:00:00,0.4,0.375838926,0.8203125,0.227665706
2020-01-17 14:00:00,0.4,0.322147651,0.7578125,0.152737752
2020-01-17 15:00:00,0.45714285714285713,0.369127517,0.73046875,0.086455331
2020-01-17 16:00:00,0.45714285714285713,0.322147651,0.7734375,0.132564841
2020-01-17 17:00:00,0.45714285714285713,0.409395973,0.7890625,0.172910663
2020-01-17 18:00:00,0.42857142857142855,0.348993289,0.78515625,0.034582133
2020-01-17 19:00:00,0.42857142857142855,0.281879195,0.77734375,0.005763689
2020-01-17 20:00:00,0.42857142857142855,0.308724832,0.78515625,0.0
2020-01-18 06:00:00,0.37142857142857144,0.275167785,0.7578125,0.0
2020-01-18 07:00:00,0.37142857142857144,0.315436242,0.75,0.017291066
2020-01-18 08:00:00,0.37142857142857144,0.302013423,0.77734375,0.051873199
2020-01-18 09:00:00,0.37142857142857144,0.281879195,0.78515625,0.097982709
2020-01-18 10:00:00,0.34285714285714286,0.32885906,0.8203125,0.250720461
2020-01-18 11:00:00,0.34285714285714286,0.302013423,0.84765625,0.331412104
2020-01-18 12:00:00,0.37142857142857144,0.288590604,0.84765625,0.57925072
2020-01-18 13:00:00,0.37142857142857144,0.32885906,0.8671875,0.585014409
2020-01-18 14:00:00,0.37142857142857144,0.288590604,0.859375,0.619596542
2020-01-18 15:00:00,0.37142857142857144,0.302013423,0.8671875,0.619596542
2020-01-18 16:00:00,0.34285714285714286,0.234899329,0.88671875,0.573487032
2020-01-18 17:00:00,0.34285714285714286,0.181208054,0.8515625,0.328530259
2020-01-18 18:00:00,0.37142857142857144,0.241610738,0.8125,0.170028818
2020-01-18 19:00:00,0.34285714285714286,0.194630872,0.796875,0.014409222
2020-01-18 20:00:00,0.34285714285714286,0.147651007,0.79296875,0.0
2020-01-19 06:00:00,0.3142857142857143,0.127516779,0.73828125,0.0
2020-01-19 07:00:00,0.3142857142857143,0.134228188,0.75390625,0.040345821
2020-01-19 08:00:00,0.3142857142857143,0.174496644,0.81640625,0.25648415
2020-01-19 09:00:00,0.2857142857142857,0.181208054,0.85546875,0.452449568
2020-01-19 10:00:00,0.3142857142857143,0.194630872,0.89453125,0.680115274
2020-01-19 11:00:00,0.3142857142857143,0.187919463,0.91796875,0.838616715
2020-01-19 12:00:00,0.3142857142857143,0.234899329,0.93359375,0.948126801
2020-01-19 13:00:00,0.3142857142857143,0.214765101,0.92578125,0.985590778
2020-01-19 14:00:00,0.3142857142857143,0.194630872,0.94140625,0.942363112
2020-01-19 15:00:00,0.3142857142857143,0.154362416,0.93359375,0.806916427
2020-01-19 16:00:00,0.3142857142857143,0.154362416,0.89453125,0.654178674
2020-01-19 17:00:00,0.3142857142857143,0.154362416,0.87890625,0.435158501
2020-01-19 18:00:00,0.3142857142857143,0.174496644,0.84765625,0.204610951
2020-01-19 19:00:00,0.3142857142857143,0.140939597,0.7890625,0.028818444
2020-01-19 20:00:00,0.3142857142857143,0.073825503,0.765625,0.0
2020-01-20 06:00:00,0.7714285714285715,0.0,0.69921875,0.0
2020-01-20 07:00:00,0.7714285714285715,0.060402685,0.70703125,0.020172911
2020-01-20 08:00:00,0.7428571428571429,0.100671141,0.75390625,0.207492795
2020-01-20 09:00:00,0.7428571428571429,0.053691275,0.78515625,0.265129683
2020-01-20 10:00:00,0.7714285714285715,0.120805369,0.8203125,0.570605187
2020-01-20 11:00:00,0.7428571428571429,0.174496644,0.84375,0.731988473
2020-01-20 12:00:00,0.7428571428571429,0.181208054,0.8671875,0.786743516
2020-01-20 13:00:00,0.7428571428571429,0.181208054,0.8984375,0.504322767
2020-01-20 14:00:00,0.7428571428571429,0.167785235,0.84765625,0.391930836
2020-01-20 15:00:00,0.8,0.161073826,0.89453125,0.648414986
2020-01-20 16:00:00,0.7428571428571429,0.161073826,0.90234375,0.570605187
2020-01-20 17:00:00,0.7428571428571429,0.187919463,0.89453125,0.383285303
2020-01-20 18:00:00,0.7428571428571429,0.167785235,0.890625,0.175792507
2020-01-20 19:00:00,0.7428571428571429,0.161073826,0.859375,0.028818444
2020-01-20 20:00:00,0.8,0.046979866,0.85546875,0.0
2020-01-21 06:00:00,0.7428571428571429,0.0,0.7421875,0.0
2020-01-21 07:00:00,0.7428571428571429,0.0,0.7578125,0.031700288
2020-01-21 08:00:00,0.7428571428571429,0.0,0.796875,0.178674352
2020-01-21 09:00:00,0.7714285714285715,0.033557047,0.8515625,0.360230548
2020-01-21 10:00:00,0.7428571428571429,0.154362416,0.85546875,0.530259366
2020-01-21 11:00:00,0.7428571428571429,0.140939597,0.90234375,0.694524496
2020-01-21 12:00:00,0.7428571428571429,0.161073826,0.9296875,0.763688761
2020-01-21 13:00:00,0.7428571428571429,0.147651007,0.94921875,0.625360231
2020-01-21 14:00:00,0.7714285714285715,0.154362416,0.96875,0.616714697
2020-01-21 15:00:00,0.8285714285714286,0.040268456,1.0,0.593659942
2020-01-21 16:00:00,0.8,0.067114094,0.96484375,0.489913545
2020-01-21 17:00:00,0.8,0.134228188,0.93359375,0.311239193
2020-01-21 18:00:00,0.8,0.080536913,0.8984375,0.126801153
2020-01-21 19:00:00,0.8,0.11409396,0.85546875,0.020172911
2020-01-21 20:00:00,0.9142857142857143,0.0,0.85546875,0.0
2020-01-22 06:00:00,0.9142857142857143,0.0,0.75390625,0.0
2020-01-22 07:00:00,0.8,0.060402685,0.765625,0.031700288
2020-01-22 08:00:00,0.7714285714285715,0.0,0.80078125,0.158501441
2020-01-22 09:00:00,0.7714285714285715,0.053691275,0.8203125,0.282420749
2020-01-22 10:00:00,0.7428571428571429,0.140939597,0.85546875,0.507204611
2020-01-22 11:00:00,0.7428571428571429,0.134228188,0.90234375,0.639769452
2020-01-22 12:00:00,0.7428571428571429,0.10738255,0.91015625,0.608069164
2020-01-22 13:00:00,0.34285714285714286,0.046979866,0.96875,0.674351585
2020-01-22 14:00:00,0.34285714285714286,0.154362416,0.97265625,0.720461095
2020-01-22 15:00:00,0.3142857142857143,0.134228188,0.97265625,0.619596542
2020-01-22 16:00:00,0.3142857142857143,0.080536913,0.9453125,0.492795389
2020-01-22 17:00:00,0.2857142857142857,0.080536913,0.91796875,0.311239193
2020-01-22 18:00:00,0.5142857142857142,0.0,0.87890625,0.121037464
2020-01-22 19:00:00,0.7714285714285715,0.013422819,0.84375,0.014409222
2020-01-22 20:00:00,0.8,0.0,0.828125,0.0
2020-01-23 06:00:00,0.3142857142857143,0.0,0.76953125,0.0
2020-01-23 07:00:00,0.2857142857142857,0.0,0.7734375,0.020172911
2020-01-23 08:00:00,0.2857142857142857,0.0,0.79296875,0.060518732
2020-01-23 09:00:00,0.2857142857142857,0.0,0.86328125,0.30259366
2020-01-23 10:00:00,0.34285714285714286,0.040268456,0.92578125,0.510086455
2020-01-23 11:00:00,0.4,0.134228188,0.94921875,0.665706052
2020-01-23 12:00:00,0.4,0.174496644,0.984375,0.81556196
2020-01-23 13:00:00,0.42857142857142855,0.10738255,0.99609375,0.688760807
2020-01-23 14:00:00,0.34285714285714286,0.154362416,0.98828125,0.74351585
2020-01-23 15:00:00,0.34285714285714286,0.22147651,0.96484375,0.677233429
2020-01-23 16:00:00,0.34285714285714286,0.302013423,0.9140625,0.489913545
2020-01-23 17:00:00,0.34285714285714286,0.201342282,0.890625,0.345821326
2020-01-23 18:00:00,0.37142857142857144,0.167785235,0.83984375,0.103746398
2020-01-23 19:00:00,0.3142857142857143,0.22147651,0.8203125,0.017291066
2020-01-23 20:00:00,0.3142857142857143,0.248322148,0.80859375,0.0
2020-01-24 06:00:00,0.2571428571428571,0.093959732,0.7890625,0.0
2020-01-24 07:00:00,0.2857142857142857,0.127516779,0.80078125,0.020172911
2020-01-24 08:00:00,0.3142857142857143,0.120805369,0.81640625,0.077809798
